"Numero","IDM","SECTOR","SECCION","CIUDAD","NSE_CS2_1","NSE","EDAD","SEXO","OCUPACION","ZONAS","LOCALIDAD_COMUNA","MANZANA","F1","F0","F01","CS1","CS2","CS2_C_1","CS2A","CS3","H1","CS3_18","CS2_1","CS4","CS5","AG1","AG2","CV1","CO2","CO4","CO1_1","CO1_2","CO1_3","AL1","AL2","CS7A","CS7A_C_1","CS7B","CS7B_C_1","ED25_1","ED25_2","ED25_3","ED25_4","ED25_6","ED25_7","ED25_89","COD_ED25","ED5A","ED1C_1","ED1C_2","ED1C_3","ED4","ED8","SA2","SA3","SA4","SA22","SP1","SP2","SP3","SP5","SP6","SP7","SP8","VS0","VS2","VS4","VS6","VS6A_1","VS6A_2","VS6A_3","VS6A_4","VS6A_5","VS7","VS8","VS9_1","VS9_2","VS9_3","VS9_4","VS9_5","VS9_6","VS9_7","VS9_8","VS9_9","VS9_10","VS9_11","VS9_12","CV4","VS15","VS17","VS18","JCV1_1","JCV1_2","JCV1_3","JCV1_4","JCV1_5","JCV1_6","JCV1_7","JCV2_1","JCV2_2","JCV2_3","JCV2_4","JCV2_5","JCV2_6","JCV2_7","JCV3_1","JCV3_2","JCV3_3","JCV3_4","JCV3_5","JCV3_6","JCV3_7","JCV3_8","JCV3_9","JCV3_10","JCV3_2_1","JCV3_2_2","JCV3_2_3","JCV3_2_4","JCV3_2_5","JCV3_2_6","JCV3_2_7","JCV3_2_8","JCV3_2_9","JCV3_2_10","JCV4","JCV5_a","JCV5_b","JCV5_c","JCV_d","JCV5_e","JCV5_f","JCV5_g","JCV6","JCV7","PC7G_1","PC7G_2","PC7G_3","PC7G_4","PC7G_5","PC7G_6","PC7G_7","PC7G_8","PC7G_9","PC7G_10","PC7G_11","PC7G_12","PC7G_13","PC7G_14","PC7G_15","PC7G_16","RC1_1","RC1_2","RC1_3","RC1_4","RC1_5","RC1_6","RC1_7","RC1_8","RC1_9","RC1_10","RC1_11","RC1_12","RC1_13","RC1_14","RC1_15","RC3_1","RC3_3","RC3_9","RC3_10","RC3_30","RC4_2","RC4_3","RC4_4","RC4_5","RC4_6","RC4_7","RC4_8","RC4_9","RC4_10","RC4_11","RC4_20","RC5_5","RC5_6","RC5_9","RC5_40","RC5_14","RC5_15","RC5_16","RC5_24","RC5_41","RC5_42","RC5_45","RC5_48","RC5_49","CR1_1","CR1_2","CR1_3","CR1_4","CR1_5","CR1_6","CR1_7","CR1_8","CR1_9","CR1_10","CR1_11","CR2","CR3_1","CR3_2","CR3_3","CR3_4","CR3_5","CR3_6","CR3_7","CR4","MV2","MV3","MV4","MV6","MV22","EP1","MA4_a","MA4_b","MA4_c","MA4_d","MA4_e","MA4_f","MA4_g","MA13_1","MA13_2","MA13_3","MA13_4","MA13_5","MA13_6","MA13_7","MA13_8","MA13_9","MA13_10","GP1_87","GP1_85","GP1_89","GP1_92","GP1_98","GP1_99","GP1_100","GP1_102","GP1_106","GP1_113","GP1_107","GP1_648","PR1A_1","PR1A_2","PR1A_3","GG1","GG2","GG3","CV5","GG7","COY10","CC2","CC5","MC8A_1_1","MC8A_1_2","MC8A_1_3","BOG_MC1","BOG_MC2","BOG_MC3","BOG_MC4","BOG_MC5_1","BOG_MC5_2","BOG_MC5_3","BOG_MC5_4","BOG_MC5_5","BOG_PI1_1","BOG_PI1_2","BOG_PI1_3","BOG_PI1_4","BOG_PI1_5","BOG_PI2","BOG_PI3","P01AUT1","P02AUT2","COD_BARRIO","INCIDENCIAS_1","INCIDENCIAS_2","INCIDENCIAS_3","INCIDENCIAS_4","INCIDENCIAS_6","INCIDENCIAS_7","INCIDENCIAS_8","OBSERVACIONES_INCIDENCIAS","GEOLOCATION_LATITUDE","GEOLOCATION_LONGITUDE","PON"
141997,"2408","8501","4",11001,3,3,5,2,1,6,1,"7",1,1,2,2,1,63,5,2,1,2,3,3,1,1,3,4,3,1,3,3,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,3,4,1,5,4,4,4,5,4,2,5,4,4,1,NA,NA,NA,NA,NA,4,3,2,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,4,4,3,1,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,3,2,2,3,3,3,2,2,3,3,2,2,2,2,2,3,3,2,3,2,3,2,2,2,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,90,NA,NA,NA,NA,NA,NA,5,1,1,2,3,3,4,3,2,3,3,2,2,3,2,5,7,11,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,114,111,2,2,1,1,1,3,4,2,2,1,NA,NA,3,1,5,3,1,4,3,5,2,3,3,2,2,3,4,1,1,1,320,7,5,6,0,0,0,0,"La señora es muy desconfiada  nose dejo grabar la voz por que sean precentado  muchos robos en el barrio","4.7474725","-74.0397629",1.50197573072873
141998,"2408","8501","4",11001,3,3,3,2,4,6,1,"3",1,1,1,2,1,37,3,2,1,2,3,5,4,1,3,4,3,2,3,3,2,2,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,5,1,2,5,1,5,3,4,3,3,4,3,5,3,2,2,4,NA,NA,NA,NA,5,5,2,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,3,1,1,1,1,3,2,2,1,2,2,2,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,5,2,1,4,4,6,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,3,5,4,4,4,4,3,3,4,4,3,3,3,3,4,3,3,4,4,4,4,4,4,4,3,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,90,NA,NA,NA,NA,NA,NA,4,2,1,3,4,3,3,1,2,1,2,2,3,2,2,13,5,6,11,NA,NA,NA,NA,NA,2,1,2,1,3,1,1,3,1,1,2,1,114,113,111,2,2,3,1,1,4,2,3,1,NA,NA,1,1,6,6,5,2,4,1,3,4,3,2,3,3,4,2,1,1,320,8,5,5,0,0,0,0,"Ninguno","4.7474979","-74.0395511",3.14482556571035
142000,"2405","8501","1",11001,3,3,3,1,1,6,1,"8",1,1,1,1,1,37,3,1,1,1,3,5,1,1,5,5,5,2,4,5,5,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,2,4,1,5,5,5,4,5,5,4,5,3,3,1,NA,NA,NA,NA,NA,4,4,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,2,4,4,4,1,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,2,3,4,4,2,2,4,3,4,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,90,NA,NA,NA,NA,NA,NA,3,2,1,4,2,3,3,2,3,1,1,1,1,2,5,11,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,2,2,1,1,1,114,1,54,2,1,1,2,3,2,1,3,3,NA,NA,5,2,1,1,2,4,1,3,5,4,3,4,3,2,4,1,1,1,170,5,5,4,0,0,0,0,"Ninguno","4.7530173","-74.0964943",2.24947145102128
142001,"2405","8501","1",11001,3,3,1,1,1,6,1,"6",1,1,1,1,1,24,1,3,1,2,3,5,1,1,4,5,5,2,5,4,4,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,1,5,5,5,5,5,5,5,5,5,5,2,4,NA,NA,NA,NA,5,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,2,4,4,4,2,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,6,8,9,13,15,NA,NA,NA,NA,NA,NA,NA,1,3,3,4,5,4,4,5,5,4,4,4,4,5,4,4,5,4,4,3,1,5,5,5,4,1,5,4,1,2,3,9,12,NA,NA,NA,NA,NA,NA,NA,4,1,3,4,NA,NA,NA,NA,4,2,2,4,3,3,5,3,4,1,3,3,3,3,2,13,5,7,11,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,1,1,1,113,114,111,2,1,2,1,3,3,2,1,1,NA,NA,2,1,7,4,5,4,2,3,1,4,3,3,4,4,3,1,1,1,170,5,5,5,0,0,0,0,"Ninguno","4.7537243","-74.0970303",2.42842863454939
142002,"2405","8501","1",11001,3,3,1,2,3,6,1,"9",1,1,1,2,1,18,1,3,1,2,3,4,3,1,4,5,3,2,3,4,3,2,NA,1,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,1,5,4,5,4,4,4,5,5,4,3,2,3,NA,NA,NA,NA,5,4,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,2,3,4,4,4,3,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,4,4,4,4,3,3,3,3,3,4,4,4,2,4,3,2,3,3,3,3,4,4,3,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,90,NA,NA,NA,NA,NA,NA,4,1,1,3,4,3,4,4,4,3,5,4,2,2,13,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,113,28,111,1,4,3,4,3,3,1,3,1,NA,NA,4,5,5,5,4,3,5,1,2,3,3,4,5,4,3,1,1,1,170,5,2,8,0,0,0,0,"Ninguno","4.7536045","-74.0970794",2.66819045030772
142003,"2405","8501","1",11001,3,3,4,2,1,6,1,"9",1,1,2,2,1,48,4,1,1,3,3,5,1,2,4,3,4,2,3,4,4,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,1,4,4,3,4,4,4,4,3,3,4,1,NA,NA,NA,NA,NA,4,3,2,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,3,3,3,2,1,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,4,3,3,2,4,3,3,2,4,2,2,2,3,2,4,3,2,4,4,4,2,4,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,90,NA,NA,NA,NA,NA,NA,4,1,1,4,3,3,4,3,2,3,2,2,2,2,2,13,5,7,11,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,114,111,113,1,3,3,4,3,4,1,3,3,NA,NA,4,4,3,2,3,2,4,5,1,2,2,3,2,3,3,1,2,1,170,5,8,2,0,0,0,0,"La señora nose deja grabar la voz por seguridad","4.7539604","-74.097023",1.96984687662838
142007,"2265","8205","1",11001,4,2,2,1,4,5,2,"7",1,1,1,1,1,30,2,3,1,3,4,6,4,2,2,2,2,2,4,1,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,1,5,1,1,4,1,2,1,4,2,2,1,1,1,NA,NA,NA,NA,NA,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,1,1,2,4,1,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,2,1,1,2,1,2,2,1,2,3,6,9,10,11,12,NA,NA,NA,4,2,3,4,7,NA,NA,NA,2,1,6,1,5,5,1,2,1,1,1,1,1,1,2,13,4,5,6,7,11,48,49,NA,1,1,1,3,2,2,1,2,2,2,3,2,113,114,1,2,1,1,1,5,2,2,2,1,2,3,3,3,1,93,2,4,1,5,3,1,1,2,1,1,4,93,1,1,3,5,6,5,0,0,0,0,"El idm  es 2 pero la mz es 4","4.6459376","-74.0562222",0.890843072722286
142024,"433","2417","8",11001,1,1,1,2,4,2,19,"14",1,1,1,2,1,24,1,2,3,2,1,5,4,1,3,2,5,2,3,3,2,2,NA,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,99,1,5,5,1,5,5,5,5,4,5,5,4,3,1,2,3,NA,NA,NA,NA,5,4,1,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,5,5,3,2,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,1,4,3,1,2,1,3,1,3,1,3,2,5,5,4,5,1,5,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,2,1,2,4,3,3,3,3,2,2,2,3,1,3,2,5,7,11,48,49,NA,NA,NA,NA,1,1,1,3,3,1,1,2,1,1,1,1,114,113,111,2,1,2,1,5,2,1,4,2,4,NA,5,5,6,1,5,1,2,3,4,3,1,1,3,2,3,1,1,1,256,2,8,3,0,0,0,0,"Nonguna","4.5713746","-74.1619312",0.823602570434657
142025,"433","2417","8",11001,1,1,3,2,4,2,19,"9",1,1,1,2,1,41,3,3,3,2,1,3,4,2,3,3,2,2,3,3,2,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,2,4,2,5,4,4,3,2,3,90,3,4,3,2,2,NA,NA,NA,NA,3,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,1,1,1,1,1,3,2,2,1,2,2,2,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,5,5,1,5,5,6,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,4,3,2,4,3,3,2,3,2,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,6,NA,NA,NA,NA,NA,5,2,3,3,4,4,3,2,3,1,4,3,1,3,11,49,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,3,3,3,3,1,3,3,1,111,112,109,2,2,3,3,3,4,2,3,1,NA,NA,4,3,4,3,5,2,1,3,4,2,1,2,3,4,3,2,2,1,305,3,5,0,0,0,0,0,"Habla muy bajito la sra apesar de la insistenciw","4.5718565","-74.1615088",0.762909168020202
142028,"433","2417","8",11001,1,1,1,1,1,2,19,"5",1,1,2,1,1,22,1,1,3,2,1,5,1,1,5,2,3,2,4,3,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,2,3,2,2,4,2,3,3,2,2,3,2,9,NA,NA,NA,NA,3,2,1,2,4,7,13,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,2,2,3,2,2,3,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,3,3,2,2,1,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,2,2,2,1,2,2,2,2,1,1,3,4,4,4,4,4,4,3,4,4,4,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,6,NA,NA,NA,NA,3,2,1,3,3,5,4,1,1,2,1,2,1,1,2,5,11,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,1,2,2,111,113,1,2,3,1,3,5,4,2,3,2,NA,NA,4,2,2,2,1,4,2,5,3,5,2,3,3,4,3,1,1,1,305,3,11,5,5,0,0,0,"Ng","4.5732536","-74.1618127",0.778802339398429
142029,"433","2417","8",11001,1,1,4,1,1,2,19,"14",1,1,1,1,1,48,4,1,4,2,1,5,1,2,2,5,4,2,2,3,3,2,NA,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,90,1,1,5,1,4,4,5,5,5,4,4,3,3,4,2,86,NA,NA,NA,NA,4,3,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,5,5,3,3,1,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,3,3,2,3,3,3,3,3,2,2,3,2,2,2,2,2,3,2,2,2,4,3,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,4,2,1,1,5,4,4,5,4,5,3,2,5,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3,1,2,2,1,111,116,28,2,1,2,2,5,4,2,1,4,31,NA,3,2,2,5,3,5,4,1,2,2,5,2,2,5,3,2,1,1,261,10,9,6,0,0,0,0,"Habia mucho ruido y no se escuchba muy bien","4.5946552","-74.1778642",0.477440453928616
142030,"433","2417","8",11001,1,1,4,2,6,2,19,"12",1,1,1,2,1,48,4,1,2,3,1,5,6,2,3,2,1,2,1,2,1,1,3,1,2,0,NA,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,99,1,3,1,1,5,5,5,1,3,5,1,2,1,1,1,NA,NA,NA,NA,NA,4,2,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,3,8,NA,NA,NA,NA,NA,NA,NA,2,3,8,NA,NA,NA,NA,NA,NA,NA,3,1,1,3,5,4,5,5,2,4,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,4,2,1,1,1,1,1,1,1,1,1,1,5,5,5,4,1,5,1,3,5,5,4,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,NA,NA,3,2,2,1,5,3,3,4,2,5,3,1,5,5,13,5,6,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,1,2,2,2,2,108,111,28,2,1,1,1,3,1,2,1,31,6,NA,2,2,4,5,1,2,4,3,5,1,1,1,1,1,4,1,1,1,305,14,10,6,0,0,0,0,"Ninguno","4.5827742","-74.1728758",0.793279063176574
142031,"433","2417","8",11001,1,1,2,1,1,2,19,"10",1,1,1,1,1,35,2,2,5,10,1,5,1,2,3,3,4,2,1,2,3,1,1,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,99,2,NA,NA,1,4,5,5,5,5,5,5,5,5,1,2,9,NA,NA,NA,NA,5,2,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,3,1,3,3,1,1,2,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,3,1,4,4,5,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,5,3,5,5,3,5,5,4,1,4,5,5,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,90,NA,NA,NA,NA,NA,NA,3,3,3,5,5,5,2,2,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,3,3,3,3,3,3,3,3,3,1,67,4,2,1,1,1,2,4,2,1,2,3,NA,5,2,1,6,3,4,1,2,5,3,5,1,1,5,4,1,1,1,8,14,12,10,0,0,0,0,"Habia musica en la casa del lado y el señor hablaba muy pasito sin embargo se le escuchaba","4.5723374","-74.1608025",1.13076908406656
142032,"433","2417","8",11001,1,1,1,1,3,2,19,"2",1,1,1,1,1,24,1,4,5,12,1,6,3,2,3,2,2,2,3,3,3,2,NA,1,2,1,4,1,NA,1,NA,NA,NA,NA,NA,4,NA,1,3,3,5,1,1,3,1,4,4,3,3,4,4,2,3,4,3,1,NA,NA,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,3,2,3,2,2,3,2,2,2,2,2,1,2,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,5,5,5,3,3,1,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,3,2,3,3,2,3,3,2,3,3,3,2,3,1,3,3,4,3,5,4,3,3,3,3,3,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,6,7,NA,NA,NA,NA,3,2,1,1,5,3,3,1,2,3,1,1,1,3,4,11,48,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,3,2,1,3,2,114,2,113,2,1,1,1,3,4,2,3,2,20,NA,2,1,3,6,5,2,3,1,4,2,1,2,3,3,3,1,1,1,328,20,14,5,9,0,0,0,"Nonguno","4.5729592","-74.1630213",0.646701058278877
142033,"433","2417","8",11001,1,1,1,1,1,2,19,"4",1,1,2,1,1,20,1,3,2,5,1,5,1,2,2,2,2,2,1,1,2,2,NA,1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,99,1,4,2,1,5,4,4,2,3,5,2,4,4,4,2,23,NA,NA,NA,NA,4,4,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,5,3,4,2,1,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,2,2,1,3,2,2,2,1,2,2,3,3,2,2,3,2,2,1,3,5,1,4,1,3,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,5,NA,NA,NA,4,2,1,2,4,4,3,3,1,4,1,1,1,1,5,6,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,1,2,2,111,114,108,2,2,2,2,4,4,2,1,2,NA,NA,3,2,3,3,5,3,2,1,4,2,2,1,2,4,3,1,1,1,305,10,3,8,10,0,0,0,"Ninguna","4.5732597","-74.1619286",0.778802339398429
142034,"431","2417","6",11001,1,1,1,1,1,2,19,"11",1,1,1,1,1,23,1,3,2,5,1,5,1,2,1,1,2,2,2,1,1,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,5,1,1,4,2,4,2,2,3,1,2,2,3,1,NA,NA,NA,NA,NA,5,2,2,13,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,1,1,3,1,1,3,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,1,1,3,4,1,2,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,6,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,4,3,3,4,2,1,3,2,1,2,4,5,1,3,2,2,4,2,3,2,3,2,1,2,2,6,8,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,3,2,2,1,4,3,4,1,3,2,2,2,1,1,5,7,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,3,2,114,111,113,1,3,4,4,4,4,4,NA,1,2,NA,2,2,1,6,2,4,5,3,1,1,4,3,2,3,4,0,1,1,305,12,8,10,0,0,0,0,"Ninguno","4.5732803","-74.1617653",0.778802339398429
