Id_Encuesta,Año,SECTOR,TAMAÑO,P38_1,P38_2,P38_3,P38_4,P38_90,P39,P40,P41_1,P41_2,P41_3,P41_4,P41_OTRO,P42_1,P42_2,P42_3,P42_4,P42_5,P42_OTRO,P43,P44,P44A,P45,P46,P47,P48A,P48B,P48C,P49_1,P49_2,P49_3,P49_4,P50,P51,P51_OTRO,P52_1,P52_2,P52_3,P52_4,P52_90,P53,P54,P55,P56,P57A,P57B,P57C,P57D,P57E,P57F,P57G,P57H,P58,P59,fax expansión
01_DGC_Clima_Negocios,2021,Comercio,Micro,Integrity App de la Secretaría de Transparencia de la Presidencia de la República,Estatuto Anticorrupción (Ley 1474 del 2011),Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Media,Si,,,,,,,,Códigos de ética y buen gobierno,,,Control / seguimientos  procesos,Si,Si,no aceptar proposiciones raras ,Han aumentado,No,Alta,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,Por disminución en el volumen de las ventas,,Plan Vallejo,Centro Integrado de Lucha Contra el Contrabando de la DIAN,Ley Anticontrabando 1762 de 2015,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,128.69382
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,No sabe,No,Desconocimiento de la temática,,,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,Policía Fiscal y Aduanera (POLFA),,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Micro,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,No,Desconocimiento de la temática,,Falta de un presupuesto asignado para esto,,,,,,,,,No,,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Bajo,No se ha visto afectada,,,,Ley Anticontrabando 1762 de 2015,,,No,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,,,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,No sabe,No,,,,No es un tema que le competa a la empresa,Tamaño de la empresa,,,,,,,Si,Si,"FACTURACIÓN ELECTRONICA, MANEJO DE CONTABILIDAD",Siguen igual,No,Media,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,DIAN,Fiscalía General de la Nación,,,Alto,Por disminución en el volumen de las ventas,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,,,No,Insegura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,,Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,,,Alta,Si,,,,,,Programa de capacitación a empleados,,Códigos de ética y buen gobierno,,Canales de denuncia internos,,Si,Si,camara de comercia,No sabe,No,Baja,NO LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,Gremios y/o Cámaras de Comercio,Bajo,No se ha visto afectada,,,,Ley Anticontrabando 1762 de 2015,,,No,Insegura,Aumentó,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,,,,Ninguna,Media,No,Desconocimiento de la temática,Falta de promoción y socialización por parte de las autoridades,Falta de un presupuesto asignado para esto,,,,,,,,,Si,Si,antecedentes,Siguen igual,No,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,Policía Fiscal y Aduanera (POLFA),,Medio,No se ha visto afectada,,Plan Vallejo,,,,,No,Insegura,Aumentó,No,,,,,,,,,,,33.90526
01_DGC_Clima_Negocios,2021,Servicios,Micro,,Estatuto Anticorrupción (Ley 1474 del 2011),Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Media,No,,,,,Confianza en las personas,,,,,,,No,,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Alto,No se ha visto afectada,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,,,Si,Parcialmente segura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Media,Si,,,,,,Programa de capacitación a empleados,,Códigos de ética y buen gobierno,,,,Si,Si,FOCO DE DIRECTRIZ FAMILIAR DONDE LAS PERSONAS QUE ACCESAN ES MUY REDUCUIDO Y ES FAMILIAR,No existen,No,Media,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,DIAN,,,,Alto,,Competencia desleal,,,,,Ninguna,Si,Parcialmente segura,Disminuyó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Construcción,Micro,,,,,Ninguna,Alta,No,,,Falta de un presupuesto asignado para esto,,,,,,,,,Si,Si,Contratos,No sabe,No,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,,,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Parcialmente segura,Aumentó,No,,,,,,,,,,,97.14286
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,,,No sabe,Si,,,,,,,,Códigos de ética y buen gobierno,,,,No,,,,,,NO LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,,,Medio,Por pérdida en los márgenes de rentabilidad,,,,,,Ninguna,Si,Segura,Siguió igual,No,,,,,,,,,,,128.69382
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,,,,Ninguna,Media,Si,,,,,,,,Códigos de ética y buen gobierno,,,Legalidad/Transparencia  procesos,Si,No,,,,,NO LAS CONOCE,NO LAS CONOCE,NO LAS CONOCE,,,,Gremios y/o Cámaras de Comercio,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Parcialmente segura,Aumentó,No,,,,,,,,,,,33.90526
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,,,,Ninguna,Alta,Si,,,,,,,,,,,"Control / seguimientos  procesos,Politica de cero tolerancia",Si,Si,"Manejo de información, control de clientes.",Han disminuido,No,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,Por competencia vía reducción de precios,,,,,,Ninguna,Si,Insegura,Aumentó,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Comercio,Grande,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,Si,,,,,,,,,,,Sipla,Si,Si," TENEMOS UN MANUAL CONTRA EL LAVADO DE ACTIVOS Y FINANCIAMIENTO DEL TERRORISMO. HAY DOS PERSONAS DESIGNADAS PARA EL CONTROL DEL LAVADO DE ACTIVOS QUE ES EL OFICIAL DE CUMPLIMIENTO Y EL SUPLENTE, DE AHÍ SE DESPRENDE QUE GENERAMOS UN MANUAL DE PROCEDIMIENTOS, ESE MANUAL DE PROCEDIMIENTOS SE LE PRESENTÓ A LA UIAF QUE ES LA QUE SE ENCARGA DEL CONTROL DE REGULAR Y AHÍ SE DESPRENDE EN EL MANUAL HAY UNA SERIE DE TAREAS, UN CUADRO DE RIESGOS. APARTE DE ESTO TENEMOS VARIAS FORMAS Y ES QUE NOSOTROS CONSULTAMOS A LOS EMPLEADOS, A LOS PROVEEDORES Y A LOS CLIENTES EN EL MOMENTO DE INGRESAR LOS REVISAMOS EN LAS LISTAS DE LA OFAC, APARTE DE ESO LE PAGAMOS A LA SIJIN Y CADA AÑO NOSOTROS MANDAMOS TODOS LOS CLIENTES QUE NOS HAN COMPRADO MAS DE 20 MILLONES DE PESOS AL AÑO Y ELLOS NOS EMITEN UNOS INFORMES, NOS SACA UN PERFIL DE  LOS EMPLEADOS,  LOS PROVEEDORES Y LOS CLIENTES, Y REPORTAMOS A LA UIAF CUALQUIER CASO DE SOSPECHA",No sabe,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,Por disminución en el volumen de las ventas,,Plan Vallejo,,,,,Si,Insegura,Aumentó,No,,,,,,,,,,,18.57895
01_DGC_Clima_Negocios,2021,Industrias,Micro,,,,,Ninguna,Alta,No,,Falta de promoción y socialización por parte de las autoridades,,,,,,,,,,No,,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Alto,Por disminución en el volumen de las ventas,,Plan Vallejo,,,,,Si,Insegura,Aumentó,No,,,,,,,,,,,88.6872
01_DGC_Clima_Negocios,2021,Servicios,Micro,,Estatuto Anticorrupción (Ley 1474 del 2011),,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,,Programas de cumplimiento,Códigos de ética y buen gobierno,Política de prevención del fraude y soborno,Canales de denuncia internos,,Si,Si,Políticas internas de cumplimiento,Siguen igual,No,Baja,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Micro,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,Si,,,,,,,,,,,Estudio/Declaracion  origen de fondos,Si,Si,"Declaración de orígenes de fondos, y documentos legales de la persona.",No existen,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,,,Alto,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,Media,No,,,,No es un tema que le competa a la empresa,,,,,,,,Si,Si,CONTADORES Y REVISORES FISCALES,Siguen igual,No,No sabe,NO LAS CONOCE,NO LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Media,Si,,,,,,Programa de capacitación a empleados,,,,,,Si,Si,Poseemos un convenio con datacredito que nos dice si determinados clientes cómo están frente análisis financieros,Siguen igual,Si,Media,NO LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,Fiscalía General de la Nación,,,No sabe,No se ha visto afectada,,,,,,Ninguna,Si,Segura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Media,No,Desconocimiento de la temática,Falta de promoción y socialización por parte de las autoridades,,,,,,,,,,No,,,,,,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,DIAN,,,,Medio,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,Si,Si,No,No,No,No,No,No,No,Si,Inspección de policía (Estación de Policía),34.42515
01_DGC_Clima_Negocios,2021,Servicios,Micro,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,No,,,Falta de un presupuesto asignado para esto,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Alto,Por disminución en el volumen de las ventas,,,,,,Ninguna,Si,Insegura,Aumentó,Si,Si,No,No,No,Si,No,No,No,Si,Inspección de policía (Estación de Policía),147.36765
01_DGC_Clima_Negocios,2021,Servicios,Micro,Integrity App de la Secretaría de Transparencia de la Presidencia de la República,Estatuto Anticorrupción (Ley 1474 del 2011),Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,Programa de capacitación a empleados,,Códigos de ética y buen gobierno,Política de prevención del fraude y soborno,Canales de denuncia internos,,Si,Si,SARLAF,Han disminuido,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Bajo,No se ha visto afectada,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,Ley Anticontrabando 1762 de 2015,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,Programa de capacitación a empleados,Programas de cumplimiento,,Política de prevención del fraude y soborno,,,Si,Si,caara de comercia,No existen,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,Policía Fiscal y Aduanera (POLFA),,Bajo,Por disminución en el volumen de las ventas,,Plan Vallejo,,Ley Anticontrabando 1762 de 2015,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,No,Insegura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Construcción,Grande,,,,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,,,,,,SALIGRAF implementado,Si,Si,EL SACRILAB,Han disminuido,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Medio,No se ha visto afectada,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,,,Si,Insegura,Aumentó,No,,,,,,,,,,,17.44444
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,Integrity App de la Secretaría de Transparencia de la Presidencia de la República,Estatuto Anticorrupción (Ley 1474 del 2011),Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,,,Alta,Si,,,,,,,Programas de cumplimiento,,Política de prevención del fraude y soborno,Canales de denuncia internos,,Si,Si,licitaciones en el extranjero,No sabe,No,Alta,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,DIAN,,,,Alto,Por competencia vía reducción de precios,,Plan Vallejo,,Ley Anticontrabando 1762 de 2015,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,No,Insegura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Construcción,Pequeña,,,,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,,,,,,"Verificacion documentacion contratantes,Manejo directo dueño/Gerente,Investigar empresas",Si,Si,"Clausula en los contratos, revisión documental del representante legal para mirar los antecedes.",Siguen igual,No,Media,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Alto,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,31.46939
01_DGC_Clima_Negocios,2021,Comercio,Micro,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Alta,No,,,Falta de un presupuesto asignado para esto,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,Policía Fiscal y Aduanera (POLFA),,Alto,Por competencia vía reducción de precios,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,Ley Anticontrabando 1762 de 2015,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,No,Insegura,Aumentó,No,,,,,,,,,,,128.69382
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,,,,Ninguna,Alta,No,Desconocimiento de la temática,Falta de promoción y socialización por parte de las autoridades,Falta de un presupuesto asignado para esto,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,Policía Fiscal y Aduanera (POLFA),,Alto,Por competencia vía reducción de precios,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,33.90526
01_DGC_Clima_Negocios,2021,Construcción,Micro,,,,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,Programa de capacitación a empleados,,Códigos de ética y buen gobierno,,Canales de denuncia internos,,Si,Si,prevencion entre personal,No sabe,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,DIAN,Fiscalía General de la Nación,Policía Fiscal y Aduanera (POLFA),Gremios y/o Cámaras de Comercio,Alto,Por competencia vía reducción de precios,,Plan Vallejo,Centro Integrado de Lucha Contra el Contrabando de la DIAN,Ley Anticontrabando 1762 de 2015,,,No,Insegura,Aumentó,No,,,,,,,,,,,97.14286
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,,,,,,Protocolo de tramites,Si,Si,"TODO ESTA ESTIPULADO EN PRO DE PODER GENERAR INGRESOS, OBLIGATORIAMENTE DEBEMOS SEGUIR ESTAS POLITICAS",Siguen igual,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Medio,No se ha visto afectada,,,,Ley Anticontrabando 1762 de 2015,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Parcialmente segura,Siguió igual,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Construcción,Micro,,,,,Ninguna,Media,No,,Falta de promoción y socialización por parte de las autoridades,Falta de un presupuesto asignado para esto,,,,,,,,,No,,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,Fiscalía General de la Nación,,,Medio,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,97.14286
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,No sabe,No,Desconocimiento de la temática,,,No es un tema que le competa a la empresa,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,No sabe,No se ha visto afectada,,Plan Vallejo,,Ley Anticontrabando 1762 de 2015,,,Si,Segura,Aumentó,No,,,,,,,,,,,128.69382
01_DGC_Clima_Negocios,2021,Comercio,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,No sabe,No,,,,No es un tema que le competa a la empresa,,,,,,,,Si,No,,,,,NO LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,No se ha visto afectada,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,,,,Si,Insegura,Aumentó,No,,,,,,,,,,,34.42515
01_DGC_Clima_Negocios,2021,Construcción,Micro,,,,,Ninguna,Alta,No,Desconocimiento de la temática,Falta de promoción y socialización por parte de las autoridades,,No es un tema que le competa a la empresa,,,,,,,,Si,No,,,,,NO LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,Por competencia vía reducción de precios,,,,,,Ninguna,No,Parcialmente segura,Aumentó,No,,,,,,,,,,,97.14286
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,Alta,Si,,,,,,,,,,,Asesoria Legal en procesos,Si,Si,Trazabilidad análisis de estados financieros,No sabe,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,Gremios y/o Cámaras de Comercio,Bajo,No se ha visto afectada,,Plan Vallejo,,,,,Si,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,No sabe,No,,,,No es un tema que le competa a la empresa,,,,,,,,Si,No,,,,,NO LAS CONOCE,NO LAS CONOCE,NO LAS CONOCE,,Fiscalía General de la Nación,,,Medio,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,Si,No,No,No,No,No,No,No,Si,Si,Casa de Justicia (Comisaría de Familia),128.69382
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,,,,Ninguna,Alta,Si,,,,,,,,,,,No sabe,Si,Si,no las tiene claras ,Han disminuido,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,Fiscalía General de la Nación,,,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Siguió igual,No,,,,,,,,,,,33.90526
01_DGC_Clima_Negocios,2021,Industrias,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,,,Media,No,,,,No es un tema que le competa a la empresa,,,,,,,,No,,,,,,NO LAS CONOCE,NO LAS CONOCE,NO LAS CONOCE,,Fiscalía General de la Nación,,,Bajo,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,Si,Si,No,No,No,No,No,Si,Si,Si,Inspección de policía (Estación de Policía),33.90526
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,,,Alta,Si,,,,,,,,Códigos de ética y buen gobierno,,,,Si,Si,Análisis financieros,No existen,Si,Alta,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,DIAN,,,,Bajo,No se ha visto afectada,,Plan Vallejo,,,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,No,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,,,Ninguna,Media,No,Desconocimiento de la temática,,,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,Si,Si,No,No,No,No,Si,No,No,No,,128.69382
01_DGC_Clima_Negocios,2021,Construcción,Micro,,,,,Ninguna,Alta,No,,,,No es un tema que le competa a la empresa,,,,,,,,Si,Si,No ay mucho  que manejemos,Han aumentado,No,Baja,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Medio,No se ha visto afectada,,,,,,Ninguna,No,Insegura,Aumentó,No,,,,,,,,,,,97.14286
01_DGC_Clima_Negocios,2021,Servicios,Micro,,,,,Ninguna,Media,No,,,,No es un tema que le competa a la empresa,,,,,,,,Si,Si,Manejo y gestión personal propia del gerente de la empresa.,No existen,No,Baja,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Bajo,No se ha visto afectada,,,,,,Ninguna,Si,Insegura,Aumentó,No,,,,,,,,,,,147.36765
01_DGC_Clima_Negocios,2021,Servicios,Pequeña,,Estatuto Anticorrupción (Ley 1474 del 2011),,Plan Anticorrupción y de Atención al Ciudadano – PAAC de la Secretaría Distrital de Gobierno,,Alta,Si,,,,,,,,Códigos de ética y buen gobierno,Política de prevención del fraude y soborno,Canales de denuncia internos,,Si,Si,Procesos de selección de proveedores,Siguen igual,No,Media,SI LAS CONOCE,SI LAS CONOCE,NO LAS CONOCE,DIAN,,,,Bajo,No se ha visto afectada,,,Centro Integrado de Lucha Contra el Contrabando de la DIAN,Ley Anticontrabando 1762 de 2015,"Comisión Interinstitucional de Lucha contra el Contrabando, el Lavado de Activos y la Evasión Fiscal",,Si,Insegura,Aumentó,No,,,,,,,,,,,30.48869
01_DGC_Clima_Negocios,2021,Comercio,Micro,,,,,Ninguna,Media,No,Desconocimiento de la temática,,,,,,,,,,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,,Policía Fiscal y Aduanera (POLFA),,Alto,Por pérdida en los márgenes de rentabilidad,,,,,,Ninguna,Si,Insegura,Aumentó,No,,,,,,,,,,,128.69382
01_DGC_Clima_Negocios,2021,Servicios,Mediana,,Estatuto Anticorrupción (Ley 1474 del 2011),Observatorio de Transparencia y Anticorrupción de la Secretaría de Transparencia de la Presidencia de la República,,,Alta,Si,,,,,,,,Códigos de ética y buen gobierno,Política de prevención del fraude y soborno,Canales de denuncia internos,,Si,No,,,,,SI LAS CONOCE,SI LAS CONOCE,SI LAS CONOCE,,Fiscalía General de la Nación,,,Bajo,No se ha visto afectada,,,,Ley Anticontrabando 1762 de 2015,,,Si,Parcialmente segura,Aumentó,Si,No,Si,No,No,No,No,No,No,No,,21.54128
